...1,Trial_Nr,Trial_Id,Exp_Subject_Id,OptionChosen,TargetWord,knowledge,StemType,Frequency,AffixInitialSegment,Stem_romanization,Affix_romanization,Word_romanization,Tensification,Nasalization,L_deletion,C_deletion,Lateralization,UR,JunctureType,Production_R,predicted
1597,164,140,585660,option_2,톱나,2,C,nonce,Sonorant,Top,na,Topna,,0.0,,,,p-n,C+Sonorant,Topna,topna
1598,21,77,585660,option_1,톱아,2,C,nonce,Vowel,Top,a,Topa,0.0,,,,,p-a,C+Vowel,Topa,topa
1599,77,167,585660,option_1,핥아,5,lC,low,Vowel,halT,a,halTa,0.0,,0.0,0.0,,lT-a,lC+Vowel,halTa,halga
1600,103,174,585660,option_2,핥나,5,lC,low,Sonorant,halT,na,halTna,,0.0,0.0,0.0,0.0,lT-n,lC+Sonorant,halTna,halpna
1601,107,148,585660,option_3,핥다,5,lC,low,Obstruent,halT,ta,halTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,halda,halda
1602,83,41,585660,option_1,훑어,4,lC,low,Vowel,hulT,v,hulTv,0.0,,0.0,0.0,,lT-v,lC+Vowel,hulTv,hulkv
1603,171,134,585660,option_2,훑나,4,lC,low,Sonorant,hulT,na,hulTna,,0.0,0.0,0.0,0.0,lT-n,lC+Sonorant,hulTna,hulpna
1604,88,76,589028,option_1,갉아,5,lC,low,Vowel,kalk,a,kalka,0.0,,0.0,0.0,,lk-a,lC+Vowel,kalka,kalga
1605,5,143,589028,option_1,갉나,5,lC,low,Sonorant,kalk,na,kalkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,kaNna,kalna
1606,15,174,589028,option_4,갉다,5,lC,low,Obstruent,kalk,ta,kalkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,kakda,kalda
1607,169,136,589028,option_1,겊어,1,C,nonce,Vowel,kvP,v,kvPv,0.0,,,,,P-v,C+Vowel,kvPv,kvpdv
1608,24,133,589028,option_2,겊다,1,C,nonce,Obstruent,kvP,ta,kvPta,1.0,,,,,P-t,C+Obstruent,kvpda,kvpda
1609,41,113,589028,option_1,겊나,1,C,nonce,Sonorant,kvP,na,kvPna,,1.0,,,,P-n,C+Sonorant,kvmna,kvpna
1610,102,161,589028,option_1,겳어,1,lC,nonce,Vowel,kjvlp,v,kjvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,kyvlpv,kilvpv
1611,170,148,589028,option_4,겳다,1,lC,nonce,Obstruent,kjvlp,ta,kjvlpta,1.0,,1.0,0.0,,lp-t,lC+Obstruent,kyvpda,kilvpda
1612,67,81,589028,option_1,겳나,1,lC,nonce,Sonorant,kjvlp,na,kjvlpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,kyvmna,kvlpna
1613,105,41,589028,option_1,굵나,5,lC,high,Sonorant,kulk,na,kulkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,kuNna,kulna
1614,18,127,589028,option_1,굵어,5,lC,high,Vowel,kulk,v,kulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,kulkv,kulkv
1615,30,97,589028,option_4,굵다,5,lC,high,Obstruent,kulk,ta,kulkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,kukda,kulda
1616,16,171,589028,option_4,긁다,5,lC,low,Obstruent,kxlk,ta,kxlkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,kxkda,kxlda
1617,59,15,589028,option_1,긁나,5,lC,low,Sonorant,kxlk,na,kxlkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,kxNna,kxNna
1618,163,172,589028,option_1,긁어,5,lC,low,Vowel,kxlk,v,kxlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,kxlkv,kxlkv
1619,161,59,589028,option_1,긆나,1,lC,nonce,Sonorant,kxlP,na,kxlPna,,1.0,1.0,0.0,0.0,lP-n,lC+Sonorant,kxmna,kxlpna
1620,145,20,589028,option_4,긆다,1,lC,nonce,Obstruent,kxlP,ta,kxlPta,1.0,,1.0,0.0,,lP-t,lC+Obstruent,kxpda,kxlda
1621,64,21,589028,option_1,긆어,1,lC,nonce,Vowel,kxlP,v,kxlPv,0.0,,0.0,0.0,,lP-v,lC+Vowel,kxlPv,kxlpv
1622,2,18,589028,option_1,낡나,5,lC,high,Sonorant,nalk,na,nalkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,naNna,nalnka
1623,11,32,589028,option_4,낡다,5,lC,high,Obstruent,nalk,ta,nalkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,nakda,nalda
1624,32,116,589028,option_1,낡아,5,lC,high,Vowel,nalk,a,nalka,0.0,,0.0,0.0,,lk-a,lC+Vowel,nalka,nalga
1625,124,104,589028,option_1,낣나,1,lC,nonce,Sonorant,nalp,na,nalpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,namna,nalpna
1626,149,71,589028,option_1,낣아,1,lC,nonce,Vowel,nalp,a,nalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,nalpa,nalpa
1627,68,65,589028,option_3,낣다,1,lC,nonce,Obstruent,nalp,ta,nalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,nalda,nalda
1628,168,147,589028,option_2,냍다,1,C,nonce,Obstruent,neT,ta,neTta,1.0,,,,,T-t,C+Obstruent,netda,netda
1629,112,125,589028,option_1,냍어,1,C,nonce,Vowel,neT,v,neTv,0.0,,,,,T-v,C+Vowel,neTv,netgv
1630,177,91,589028,option_1,냍나,1,C,nonce,Sonorant,neT,na,neTna,,1.0,,,,T-n,C+Sonorant,nenna,netda
1631,83,156,589028,option_1,넓어,5,lC,high,Vowel,nvlp,v,nvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,nvlpv,nvlpv
1632,73,64,589028,option_5,넓나,5,lC,high,Sonorant,nvlp,na,nvlpna,,0.0,0.0,1.0,1.0,lp-n,lC+Sonorant,nvlla,nvlpna
1633,99,155,589028,option_3,넓다,5,lC,high,Obstruent,nvlp,ta,nvlpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,nvlda,nvlda
1634,144,179,589028,option_2,눅다,2,C,nonce,Obstruent,nuk,ta,nukta,1.0,,,,,k-t,C+Obstruent,nukda,nukda
1635,108,119,589028,option_1,눅어,2,C,nonce,Vowel,nuk,v,nukv,0.0,,,,,k-v,C+Vowel,nukv,nukv
1636,9,31,589028,option_1,눅나,2,C,nonce,Sonorant,nuk,na,nukna,,1.0,,,,k-n,C+Sonorant,nuNna,nukna
1637,140,139,589028,option_4,늙다,5,lC,high,Obstruent,nxlk,ta,nxlkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,nxkda,nxlda
1638,4,112,589028,option_1,늙나,5,lC,high,Sonorant,nxlk,na,nxlkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,nxNna,nxNna
1639,179,8,589028,option_1,늙어,5,lC,high,Vowel,nxlk,v,nxlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,nxlkv,nxlkv
1640,82,152,589028,option_4,덟다,1,lC,nonce,Obstruent,tvlp,ta,tvlpta,1.0,,1.0,0.0,,lp-t,lC+Obstruent,tvpda,tvlda
1641,63,163,589028,option_1,덟어,1,lC,nonce,Vowel,tvlp,v,tvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,tvlpv,tvlpv
1642,44,28,589028,option_1,덟나,1,lC,nonce,Sonorant,tvlp,na,tvlpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,tvmna,tvlpna
1643,150,99,589028,option_2,독다,1,C,nonce,Obstruent,tok,ta,tokta,1.0,,,,,k-t,C+Obstruent,tokda,tokda
1644,141,80,589028,option_1,독나,1,C,nonce,Sonorant,tok,na,tokna,,1.0,,,,k-n,C+Sonorant,toNna,toNna
1645,180,117,589028,option_1,독아,1,C,nonce,Vowel,tok,a,toka,0.0,,,,,k-a,C+Vowel,toka,tokga
1646,156,51,589028,option_1,둡어,1,C,nonce,Vowel,tup,v,tupv,0.0,,,,,p-v,C+Vowel,tupv,tupv
1647,35,135,589028,option_1,둡나,1,C,nonce,Sonorant,tup,na,tupna,,1.0,,,,p-n,C+Sonorant,tumna,tupna
1648,81,33,589028,option_2,둡다,1,C,nonce,Obstruent,tup,ta,tupta,1.0,,,,,p-t,C+Obstruent,tupda,tupda
1649,20,177,589028,option_1,듥어,1,lC,nonce,Vowel,txlk,v,txlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,txlkv,txlkv
1650,153,54,589028,option_4,듥다,1,lC,nonce,Obstruent,txlk,ta,txlkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,txkda,txlkda
1651,143,38,589028,option_1,듥나,1,lC,nonce,Sonorant,txlk,na,txlkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,txNna,txNna
1652,86,107,589028,option_3,떫다,5,lC,low,Obstruent,dvlp,ta,dvlpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,dvlda,dvlda
1653,176,86,589028,option_5,떫나,5,lC,low,Sonorant,dvlp,na,dvlpna,,0.0,0.0,1.0,1.0,lp-n,lC+Sonorant,dvlla,dvlpna
1654,133,146,589028,option_1,떫어,5,lC,low,Vowel,dvlp,v,dvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,dvlpv,dvlpv
1655,142,26,589028,option_1,막나,5,C,high,Sonorant,mak,na,makna,,1.0,,,,k-n,C+Sonorant,maNna,maNna
1656,48,123,589028,option_2,막다,5,C,high,Obstruent,mak,ta,makta,1.0,,,,,k-t,C+Obstruent,makda,makda
1657,52,79,589028,option_1,막아,5,C,high,Vowel,mak,a,maka,0.0,,,,,k-a,C+Vowel,maka,maka
1658,152,3,589028,option_1,맑아,5,lC,high,Vowel,malk,a,malka,0.0,,0.0,0.0,,lk-a,lC+Vowel,malka,malga
1659,77,167,589028,option_1,맑나,5,lC,high,Sonorant,malk,na,malkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,maNna,malnka
1660,95,154,589028,option_4,맑다,5,lC,high,Obstruent,malk,ta,malkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,makda,malkda
1661,47,50,589028,option_1,멁나,1,lC,nonce,Sonorant,mvlk,na,mvlkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,mvNna,mvkna
1662,171,166,589028,option_4,멁다,1,lC,nonce,Obstruent,mvlk,ta,mvlkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,mvkda,mvlkda
1663,49,89,589028,option_1,멁어,1,lC,nonce,Vowel,mvlk,v,mvlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,mvlkv,mvlkv
1664,74,108,589028,option_1,묵나,5,C,low,Sonorant,muk,na,mukna,,1.0,,,,k-n,C+Sonorant,muNna,mukna
1665,76,94,589028,option_2,묵다,5,C,low,Obstruent,muk,ta,mukta,1.0,,,,,k-t,C+Obstruent,mukda,mukda
1666,40,169,589028,option_1,묵어,5,C,low,Vowel,muk,v,mukv,0.0,,,,,k-v,C+Vowel,mukv,mukv
1667,135,105,589028,option_4,묽다,5,lC,low,Obstruent,mulk,ta,mulkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,mukda,mulkda
1668,90,95,589028,option_1,묽나,5,lC,low,Sonorant,mulk,na,mulkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,muNna,mukna
1669,121,69,589028,option_1,묽어,5,lC,low,Vowel,mulk,v,mulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,mulkv,mulkv
1670,55,58,589028,option_1,박아,5,C,high,Vowel,pak,a,paka,0.0,,,,,k-a,C+Vowel,paka,paka
1671,117,178,589028,option_2,박다,5,C,high,Obstruent,pak,ta,pakta,1.0,,,,,k-t,C+Obstruent,pakda,pakda
1672,123,83,589028,option_1,박나,5,C,high,Sonorant,pak,na,pakna,,1.0,,,,k-n,C+Sonorant,paNna,panka
1673,118,88,589028,option_1,밝아,5,lC,high,Vowel,palk,a,palka,0.0,,0.0,0.0,,lk-a,lC+Vowel,palka,palka
1674,172,100,589028,option_1,밝나,5,lC,high,Sonorant,palk,na,palkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,paNna,palkna
1675,166,115,589028,option_4,밝다,5,lC,high,Obstruent,palk,ta,palkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,pakda,palda
1676,94,37,589028,option_4,밟다,5,lC,high,Obstruent,palp,ta,palpta,1.0,,1.0,0.0,,lp-t,lC+Obstruent,papda,palda
1677,56,159,589028,option_1,밟아,5,lC,high,Vowel,palp,a,palpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,palpa,palpa
1678,61,124,589028,option_1,밟나,5,lC,high,Sonorant,palp,na,palpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,pamna,palpna
1679,139,118,589028,option_2,뱉다,5,C,low,Obstruent,peT,ta,peTta,1.0,,,,,T-t,C+Obstruent,petda,petda
1680,65,157,589028,option_1,뱉나,5,C,low,Sonorant,peT,na,peTna,,1.0,,,,T-n,C+Sonorant,penna,petna
1681,109,9,589028,option_1,뱉어,5,C,low,Vowel,peT,v,peTv,0.0,,,,,T-v,C+Vowel,peTv,petdv
1682,22,180,589028,option_2,법다,1,C,nonce,Obstruent,kvp,ta,kvpta,1.0,,,,,p-t,C+Obstruent,pvpda,kvpda
1683,66,85,589028,option_1,법나,1,C,nonce,Sonorant,kvp,na,kvpna,,1.0,,,,p-n,C+Sonorant,pvmna,kvpna
1684,173,16,589028,option_1,법어,1,C,nonce,Vowel,kvp,v,kvpv,0.0,,,,,p-v,C+Vowel,pvpv,kvpv
1685,39,74,589028,option_4,붉다,5,lC,high,Obstruent,pulk,ta,pulkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,pukda,pulda
1686,54,36,589028,option_1,붉어,5,lC,high,Vowel,pulk,v,pulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,pulkv,pulkv
1687,93,111,589028,option_1,붉나,5,lC,high,Sonorant,pulk,na,pulkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,puNna,pulkna
1688,28,106,589028,option_5,붍나,1,lC,nonce,Sonorant,pulT,na,pulTna,,0.0,0.0,1.0,1.0,lT-n,lC+Sonorant,pulla,pulkna
1689,174,17,589028,option_2,붍다,1,lC,nonce,Obstruent,pulT,ta,pulTta,1.0,,0.0,0.0,,lT-t,lC+Obstruent,pulTda,pulda
1690,164,56,589028,option_1,붍어,1,lC,nonce,Vowel,pulT,v,pulTv,0.0,,0.0,0.0,,lT-v,lC+Vowel,pulTv,pulkv
1691,14,137,589028,option_1,뽑나,5,C,high,Sonorant,p*op,na,p*opna,,1.0,,,,p-n,C+Sonorant,bomna,popna
1692,92,55,589028,option_1,뽑아,5,C,high,Vowel,p*op,a,p*opa,0.0,,,,,p-a,C+Vowel,bopa,popapa
1693,7,40,589028,option_2,뽑다,5,C,high,Obstruent,p*op,ta,p*opta,1.0,,,,,p-t,C+Obstruent,bopda,popda
1694,89,158,589028,option_2,속다,5,C,low,Obstruent,sok,ta,sokta,1.0,,,,,k-t,C+Obstruent,sokda,sokda
1695,37,168,589028,option_1,속나,5,C,low,Sonorant,sok,na,sokna,,1.0,,,,k-n,C+Sonorant,soNna,*soNa
1696,6,39,589028,option_1,속아,5,C,low,Vowel,sok,a,soka,0.0,,,,,k-a,C+Vowel,soka,sokga
1697,134,5,589028,option_1,숡어,1,lC,nonce,Vowel,sulk,v,sulkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,sulkv,sulkv
1698,60,151,589028,option_1,숡나,1,lC,nonce,Sonorant,sulk,na,sulkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,suNna,*sumna
1699,111,10,589028,option_4,숡다,1,lC,nonce,Obstruent,sulk,ta,sulkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,sukda,sulkda
1700,71,103,589028,option_1,식나,5,C,low,Sonorant,sik,na,sikna,,1.0,,,,k-n,C+Sonorant,siNna,sikna
1701,50,101,589028,option_2,식다,5,C,low,Obstruent,sik,ta,sikta,1.0,,,,,k-t,C+Obstruent,sikda,sikda
1702,107,77,589028,option_1,식어,5,C,low,Vowel,sik,v,sikv,0.0,,,,,k-v,C+Vowel,sikv,sikv
1703,79,57,589028,option_2,썩다,5,C,high,Obstruent,s*vk,ta,s*vkta,1.0,,,,,k-t,C+Obstruent,Svkda,svkda
1704,113,7,589028,option_1,썩어,5,C,high,Vowel,s*vk,v,s*vkv,0.0,,,,,k-v,C+Vowel,Svkv,svkgv
1705,100,73,589028,option_1,썩나,5,C,high,Sonorant,s*vk,na,s*vkna,,1.0,,,,k-n,C+Sonorant,SvNna,*svkga
1706,21,14,589028,option_2,씹다,5,C,high,Obstruent,s*ip,ta,s*ipta,1.0,,,,,p-t,C+Obstruent,Sipda,sipda
1707,175,138,589028,option_1,씹어,5,C,high,Vowel,s*ip,v,s*ipv,0.0,,,,,p-v,C+Vowel,Sipv,sipv
1708,146,129,589028,option_1,씹나,5,C,high,Sonorant,s*ip,na,s*ipna,,1.0,,,,p-n,C+Sonorant,Simna,*sipna
1709,34,48,589028,option_1,앍나,1,lC,nonce,Sonorant,alk,na,alkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,aNna,alna
1710,131,130,589028,option_4,앍다,1,lC,nonce,Obstruent,alk,ta,alkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,akda,alda
1711,158,19,589028,option_1,앍아,1,lC,nonce,Vowel,alk,a,alka,0.0,,0.0,0.0,,lk-a,lC+Vowel,alka,alga
1712,58,25,589028,option_1,얇나,5,lC,low,Sonorant,yalp,na,yalpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,yamna,yalpna
1713,91,2,589028,option_1,얇아,5,lC,low,Vowel,yalp,a,yalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,yalpa,yalpa
1714,137,102,589028,option_3,얇다,5,lC,low,Obstruent,yalp,ta,yalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,yalda,yalda
1715,46,34,589028,option_2,얕다,5,C,low,Obstruent,yaT,ta,yaTta,1.0,,,,,T-t,C+Obstruent,yatda,yatda
1716,75,53,589028,option_1,얕아,5,C,low,Vowel,yaT,a,yaTa,0.0,,,,,T-a,C+Vowel,yaTa,yatda
1717,162,35,589028,option_1,얕나,5,C,low,Sonorant,yaT,na,yaTna,,1.0,,,,T-n,C+Sonorant,yanna,yaNna
1718,130,63,589028,option_4,얽다,5,lC,low,Obstruent,vlk,ta,vlkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,vkda,vlda
1719,42,93,589028,option_1,얽나,5,lC,low,Sonorant,vlk,na,vlkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,vNna,vlkna
1720,104,153,589028,option_1,얽어,5,lC,low,Vowel,vlk,v,vlkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,vlkv,vlkv
1721,119,131,589028,option_1,업어,5,C,low,Vowel,vp,v,vpv,0.0,,,,,p-v,C+Vowel,vpv,vpv
1722,26,23,589028,option_1,업나,5,C,low,Sonorant,vp,na,vpna,,1.0,,,,p-n,C+Sonorant,vmna,vpan
1723,72,122,589028,option_2,업다,5,C,low,Obstruent,vp,ta,vpta,1.0,,,,,p-t,C+Obstruent,vpda,vpda
1724,157,49,589028,option_2,엎다,5,C,low,Obstruent,vP,ta,vPta,1.0,,,,,P-t,C+Obstruent,vpda,vpda
1725,31,47,589028,option_1,엎어,5,C,low,Vowel,vP,v,vPv,0.0,,,,,P-v,C+Vowel,vPv,vpv
1726,160,66,589028,option_1,엎나,5,C,low,Sonorant,vP,na,vPna,,1.0,,,,P-n,C+Sonorant,vmna,vpna
1727,87,142,589028,option_1,엷어,5,lC,low,Vowel,yvlp,v,yvlpv,0.0,,0.0,0.0,,lp-v,lC+Vowel,jvlpv,yvlpv
1728,51,90,589028,option_4,엷다,5,lC,low,Obstruent,yvlp,ta,yvlpta,1.0,,1.0,0.0,,lp-t,lC+Obstruent,jvpda,yvlda
1729,33,134,589028,option_1,엷나,5,lC,low,Sonorant,yvlp,na,yvlpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,jvmna,yvlpna
1730,69,160,589028,option_2,옅다,5,C,low,Obstruent,yvT,ta,yvTta,1.0,,,,,T-t,C+Obstruent,jvtda,yvtda
1731,85,6,589028,option_1,옅어,5,C,low,Vowel,yvT,v,yvTv,0.0,,,,,T-v,C+Vowel,jvTv,yvtdv
1732,115,43,589028,option_1,옅나,5,C,low,Sonorant,yvT,na,yvTna,,1.0,,,,T-n,C+Sonorant,jvnna,yvtda
1733,25,70,589028,option_2,웁나,1,C,nonce,Sonorant,up,na,upna,,0.0,,,,p-n,C+Sonorant,upna,upna
1734,53,52,589028,option_1,웁어,1,C,nonce,Vowel,up,v,upv,0.0,,,,,p-v,C+Vowel,upv,upv
1735,84,11,589028,option_2,웁다,1,C,nonce,Obstruent,up,ta,upta,1.0,,,,,p-t,C+Obstruent,upda,upda
1736,114,61,589028,option_1,읊나,5,lC,low,Sonorant,xlP,na,xlPna,,1.0,1.0,0.0,0.0,lP-n,lC+Sonorant,xmna,xNna
1737,29,42,589028,option_1,읊어,5,lC,low,Vowel,xlP,v,xlPv,0.0,,0.0,0.0,,lP-v,lC+Vowel,xlPv,xlpv
1738,136,30,589028,option_4,읊다,5,lC,low,Obstruent,xlP,ta,xlPta,1.0,,1.0,0.0,,lP-t,lC+Obstruent,xpda,xlda
1739,159,175,589028,option_1,익나,5,C,low,Sonorant,ik,na,ikna,,1.0,,,,k-n,C+Sonorant,iNna,ikna
1740,98,110,589028,option_2,익다,5,C,low,Obstruent,ik,ta,ikta,1.0,,,,,k-t,C+Obstruent,ikda,ikda
1741,97,45,589028,option_1,익어,5,C,low,Vowel,ik,v,ikv,0.0,,,,,k-v,C+Vowel,ikv,ikv
1742,122,13,589028,option_4,읽다,5,lC,high,Obstruent,ilk,ta,ilkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,ikda,ilda
1743,13,121,589028,option_1,읽어,5,lC,high,Vowel,ilk,v,ilkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,ilkv,ilkv
1744,80,87,589028,option_1,읽나,5,lC,high,Sonorant,ilk,na,ilkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,iNna,ilna
1745,101,67,589028,option_1,입어,5,C,high,Vowel,ip,v,ipv,0.0,,,,,p-v,C+Vowel,ipv,ipv
1746,27,24,589028,option_2,입다,5,C,high,Obstruent,ip,ta,ipta,1.0,,,,,p-t,C+Obstruent,ipda,ipda
1747,62,132,589028,option_1,입나,5,C,high,Sonorant,ip,na,ipna,,1.0,,,,p-n,C+Sonorant,imna,ipna
1748,167,12,589028,option_1,작아,5,C,high,Vowel,cak,a,caka,0.0,,,,,k-a,C+Vowel,caka,cakga
1749,116,164,589028,option_2,작다,5,C,high,Obstruent,cak,ta,cakta,1.0,,,,,k-t,C+Obstruent,cakda,cakda
1750,126,109,589028,option_2,작나,5,C,high,Sonorant,cak,na,cakna,,0.0,,,,k-n,C+Sonorant,cakna,cakna
1751,3,84,589028,option_1,적어,5,C,high,Vowel,cvk,v,cvkv,0.0,,,,,k-v,C+Vowel,cvkv,cvkv
1752,132,96,589028,option_1,적나,5,C,high,Sonorant,cvk,na,cvkna,,1.0,,,,k-n,C+Sonorant,cvNna,cvkna
1753,125,165,589028,option_2,적다,5,C,high,Obstruent,cvk,ta,cvkta,1.0,,,,,k-t,C+Obstruent,cvkda,cvkda
1754,148,75,589028,option_1,접어,5,C,high,Vowel,cvp,v,cvpv,0.0,,,,,p-v,C+Vowel,cvpv,cvpv
1755,38,140,589028,option_1,접나,5,C,high,Sonorant,cvp,na,cvpna,,1.0,,,,p-n,C+Sonorant,cvmna,cvpna
1756,103,78,589028,option_2,접다,5,C,high,Obstruent,cvp,ta,cvpta,1.0,,,,,p-t,C+Obstruent,cvpda,cvpda
1757,12,46,589028,option_1,직어,1,C,nonce,Vowel,cik,v,cikv,0.0,,,,,k-v,C+Vowel,cikv,cikv
1758,36,128,589028,option_1,직나,1,C,nonce,Sonorant,cik,na,cikna,,1.0,,,,k-n,C+Sonorant,ciNna,cikna
1759,151,27,589028,option_2,직다,1,C,nonce,Obstruent,cik,ta,cikta,1.0,,,,,k-t,C+Obstruent,cikda,cikda
1760,138,141,589028,option_1,짉나,1,lC,nonce,Sonorant,cilk,na,cilkna,,1.0,1.0,0.0,0.0,lk-n,lC+Sonorant,ciNna,cilkna
1761,154,162,589028,option_4,짉다,1,lC,nonce,Obstruent,cilk,ta,cilkta,1.0,,1.0,0.0,,lk-t,lC+Obstruent,cikda,cilda
1762,110,150,589028,option_1,짉어,1,lC,nonce,Vowel,cilk,v,cilkv,0.0,,0.0,0.0,,lk-v,lC+Vowel,cilkv,cilkv
1763,129,4,589028,option_1,집어,5,C,high,Vowel,cip,v,cipv,0.0,,,,,p-v,C+Vowel,cipv,cipv
1764,8,149,589028,option_1,집나,5,C,high,Sonorant,cip,na,cipna,,1.0,,,,p-n,C+Sonorant,cimna,cipna
1765,17,170,589028,option_2,집다,5,C,high,Obstruent,cip,ta,cipta,1.0,,,,,p-t,C+Obstruent,cipda,cipda
1766,19,145,589028,option_3,짧다,5,lC,high,Obstruent,Jalp,ta,Jalpta,1.0,,0.0,1.0,,lp-t,lC+Obstruent,Jalda,Jalda
1767,120,92,589028,option_1,짧아,5,lC,high,Vowel,Jalp,a,Jalpa,0.0,,0.0,0.0,,lp-a,lC+Vowel,Jalpa,Jalpa
1768,96,44,589028,option_1,짧나,5,lC,high,Sonorant,Jalp,na,Jalpna,,1.0,1.0,0.0,0.0,lp-n,lC+Sonorant,Jamna,Jalpna
1769,23,72,589028,option_1,찍어,5,C,low,Vowel,Jik,v,Jikv,0.0,,,,,k-v,C+Vowel,Jikv,Jikv
1770,147,68,589028,option_1,찍나,5,C,low,Sonorant,Jik,na,Jikna,,1.0,,,,k-n,C+Sonorant,JiNna,Jikna
1771,57,176,589028,option_2,찍다,5,C,low,Obstruent,Jik,ta,Jikta,1.0,,,,,k-t,C+Obstruent,Jikda,Jikda
1772,10,173,589028,option_1,착나,1,C,nonce,Sonorant,Cak,na,Cakna,,1.0,,,,k-n,C+Sonorant,CaNna,Cakna
1773,155,114,589028,option_1,착아,1,C,nonce,Vowel,Cak,a,Caka,0.0,,,,,k-a,C+Vowel,Caka,Caka
1774,178,1,589028,option_2,착다,1,C,nonce,Obstruent,Cak,ta,Cakta,1.0,,,,,k-t,C+Obstruent,Cakda,Cakda
1775,1,82,589028,option_1,톱아,1,C,nonce,Vowel,Top,a,Topa,0.0,,,,,p-a,C+Vowel,Topa,topa
1776,70,120,589028,option_2,톱다,1,C,nonce,Obstruent,Top,ta,Topta,1.0,,,,,p-t,C+Obstruent,Topda,topda
1777,106,62,589028,option_1,톱나,1,C,nonce,Sonorant,Top,na,Topna,,1.0,,,,p-n,C+Sonorant,Tomna,topna
1778,78,98,589028,option_5,핥나,5,lC,low,Sonorant,halT,na,halTna,,0.0,0.0,1.0,1.0,lT-n,lC+Sonorant,halla,halpna
1779,127,60,589028,option_3,핥다,5,lC,low,Obstruent,halT,ta,halTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,halda,halda
1780,43,29,589028,option_1,핥아,5,lC,low,Vowel,halT,a,halTa,0.0,,0.0,0.0,,lT-a,lC+Vowel,halTa,halga
1781,165,22,589028,option_3,훑다,5,lC,low,Obstruent,hulT,ta,hulTta,1.0,,0.0,1.0,,lT-t,lC+Obstruent,hulda,hulda
1782,45,144,589028,option_4,훑나,5,lC,low,Sonorant,hulT,na,hulTna,,0.0,0.0,1.0,0.0,lT-n,lC+Sonorant,hulna,hulpna
